Unnamed: 0,Unnamed: 0.1.1,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
3427,3427,26/1/2021,12:9:3:24,285.21,31.63,434.52,0.5529999999999999,943.847,436.51612824400826,285.21
3428,3428,26/1/2021,12:9:3:133,284.21,31.77,451.32,0.5529999999999999,943.847,436.5830659695108,284.71
3429,3429,26/1/2021,12:9:3:243,285.21,31.63,433.62,0.552,943.847,436.64897070285116,284.71
3430,3430,26/1/2021,12:9:3:352,285.71,31.67,416.82,0.552,943.847,436.7139540905149,284.71
3431,3431,26/1/2021,12:9:3:461,284.71,31.77,439.72,0.552,943.847,436.77812229214067,284.21
3432,3432,26/1/2021,12:9:3:571,285.21,31.69,416.82,0.552,943.997,436.84156335042326,283.71
3433,3433,26/1/2021,12:9:3:696,285.71,31.67,431.82,0.552,943.847,436.9043435491657,284.71
3434,3434,26/1/2021,12:9:3:790,285.21,31.63,431.82,0.552,943.847,436.9665068892379,285.21
3435,3435,26/1/2021,12:9:3:945,285.21,31.69,431.82,0.552,943.847,437.0280780301446,283.71
3436,3436,26/1/2021,12:9:4:8,285.71,31.63,438.82,0.552,943.847,437.0890685376627,284.21
3437,3437,26/1/2021,12:9:4:118,285.21,31.75,436.62,0.552,943.847,437.14948265456667,283.71
3438,3438,26/1/2021,12:9:4:227,281.81,31.73,453.42,0.552,943.847,437.20932440615206,284.21
3439,3439,26/1/2021,12:9:4:336,285.21,31.67,435.42,0.5529999999999999,943.847,437.268606736245,283.71
3440,3440,26/1/2021,12:9:4:445,284.71,31.65,430.82,0.5529999999999999,943.997,437.32735461505376,283.71
3441,3441,26/1/2021,12:9:4:555,285.21,31.69,417.12,0.5529999999999999,943.997,437.3855940167189,284.21
3442,3442,26/1/2021,12:9:4:695,284.71,31.77,432.42,0.5529999999999999,943.847,437.4433340569647,284.71
3443,3443,26/1/2021,12:9:4:774,284.71,31.73,417.12,0.5529999999999999,943.997,437.50055632094086,284.71
3444,3444,26/1/2021,12:9:4:883,285.21,31.71,445.52,0.5529999999999999,943.847,437.5572146713678,284.71
3445,3445,26/1/2021,12:9:4:992,285.21,31.63,443.12,0.5529999999999999,943.997,437.6132448123301,284.71
3446,3446,26/1/2021,12:9:5:102,284.71,31.73,441.52,0.5529999999999999,943.847,437.66858057958467,284.71
3447,3447,26/1/2021,12:9:5:211,284.71,31.67,439.42,0.552,943.847,437.72316473912895,284.71
3448,3448,26/1/2021,12:9:5:320,284.71,31.77,437.32,0.552,943.847,437.77694867051866,284.71
3449,3449,26/1/2021,12:9:5:445,285.71,31.61,430.82,0.552,943.997,437.8298869790456,284.21
3450,3450,26/1/2021,12:9:5:539,285.21,31.67,434.52,0.552,943.847,437.88193086328766,284.71
3451,3451,26/1/2021,12:9:5:695,284.71,31.71,431.82,0.552,943.847,437.933022571669,284.21
3452,3452,26/1/2021,12:9:5:758,285.21,31.63,434.82,0.5529999999999999,943.847,437.983093296167,284.71
3453,3453,26/1/2021,12:9:5:867,285.21,31.81,431.22,0.5529999999999999,943.847,438.0320631263783,284.21
3454,3454,26/1/2021,12:9:5:976,284.71,31.71,434.52,0.5529999999999999,943.847,438.0798409045082,284.71
3455,3455,26/1/2021,12:9:6:86,286.61,31.73,446.12,0.5529999999999999,943.847,438.1263259236556,284.21
3456,3456,26/1/2021,12:9:6:195,286.21,31.69,443.72,0.5529999999999999,943.847,438.1714154119529,285.71
3457,3457,26/1/2021,12:9:6:305,285.21,31.71,442.12,0.5529999999999999,943.847,438.2150142807585,283.71
3458,3458,26/1/2021,12:9:6:445,285.21,31.71,451.62,0.5529999999999999,943.847,438.25704058587417,284.71
3459,3459,26/1/2021,12:9:6:523,285.71,31.73,453.12,0.5529999999999999,943.847,438.29743005009726,284.71
3460,3460,26/1/2021,12:9:6:633,284.71,31.71,435.72,0.5529999999999999,943.847,438.3361412996023,284.71
