Unnamed: 0,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
875,875,26/1/2021,10:53:38:308,273.51,31.37,420.52,0.5539999999999999,941.8969999999999,424.5592024324857,259.81
876,876,26/1/2021,10:53:38:339,273.91,31.39,437.02,0.5539999999999999,942.047,424.6675585504447,259.81
877,877,26/1/2021,10:53:38:449,274.41,31.39,402.22,0.5539999999999999,942.047,424.7754919011138,259.81
878,878,26/1/2021,10:53:38:558,274.91,31.39,437.02,0.5529999999999999,941.8969999999999,424.88290298064726,259.81
879,879,26/1/2021,10:53:38:668,273.51,31.43,413.52,0.5539999999999999,942.047,424.9896872890428,259.81
880,880,26/1/2021,10:53:38:777,274.41,31.43,438.22,0.5539999999999999,942.047,425.09573675503,259.81
881,881,26/1/2021,10:53:38:886,273.51,31.41,436.62,0.5539999999999999,941.8969999999999,425.20094529988717,259.81
882,882,26/1/2021,10:53:39:27,273.51,31.33,404.02,0.5539999999999999,942.047,425.3052134009392,259.81
883,883,26/1/2021,10:53:39:105,273.91,31.45,435.12,0.5529999999999999,942.047,425.4084447582593,259.81
884,884,26/1/2021,10:53:39:215,273.51,31.41,434.22,0.5539999999999999,942.047,425.5105410544085,259.81
885,885,26/1/2021,10:53:39:324,274.41,31.45,434.82,0.5539999999999999,941.8969999999999,425.61140667334564,259.81
886,886,26/1/2021,10:53:39:433,273.91,31.43,417.72,0.5539999999999999,942.047,425.7109553199879,259.81
887,887,26/1/2021,10:53:39:543,273.51,31.43,416.22,0.5539999999999999,942.047,425.8091062022005,259.81
888,888,26/1/2021,10:53:39:652,274.41,31.43,414.42,0.5539999999999999,942.047,425.90577359211767,259.81
889,889,26/1/2021,10:53:39:777,273.91,31.49,438.82,0.5539999999999999,942.047,426.00086104716866,259.81
890,890,26/1/2021,10:53:39:871,273.91,31.33,410.72,0.5539999999999999,942.047,426.0942646273178,259.81
891,891,26/1/2021,10:53:40:27,274.91,31.49,436.02,0.5539999999999999,942.047,426.1858775318152,259.81
892,892,26/1/2021,10:53:40:89,273.51,31.47,435.72,0.5539999999999999,942.047,426.27559261282084,259.81
893,893,26/1/2021,10:53:40:199,273.91,31.43,425.42,0.5539999999999999,942.047,426.3633071780159,259.81
894,894,26/1/2021,10:53:40:308,273.51,31.39,432.12,0.5539999999999999,941.8969999999999,426.4489263317264,259.81
895,895,26/1/2021,10:53:40:418,273.51,31.49,437.62,0.5539999999999999,942.047,426.53236233224436,259.81
896,896,26/1/2021,10:53:40:542,274.91,31.43,429.32,0.5539999999999999,942.047,426.61353563395585,259.81
897,897,26/1/2021,10:53:40:636,273.01,31.43,439.42,0.5539999999999999,942.047,426.6923772554052,259.81
898,898,26/1/2021,10:53:40:777,274.91,31.43,436.32,0.5539999999999999,942.047,426.7688301871307,259.81
899,899,26/1/2021,10:53:40:855,275.41,31.39,436.62,0.5529999999999999,941.8969999999999,426.8428512375998,259.81
900,900,26/1/2021,10:53:40:964,275.41,31.41,416.82,0.5539999999999999,942.047,426.9144104358572,259.81
901,901,26/1/2021,10:53:41:74,273.91,31.63,428.72,0.5539999999999999,942.047,426.9834845142916,259.81
902,902,26/1/2021,10:53:41:183,273.91,31.43,430.22,0.5529999999999999,942.047,427.0500500361181,259.81
903,903,26/1/2021,10:53:41:292,274.41,31.39,427.82,0.5529999999999999,942.047,427.1140829225338,259.81
904,904,26/1/2021,10:53:41:402,273.91,31.47,425.12,0.5529999999999999,942.047,427.17556066673836,259.81
905,905,26/1/2021,10:53:41:526,273.91,31.35,421.42,0.5529999999999999,942.047,427.2344611979422,259.81
906,906,26/1/2021,10:53:41:620,274.91,31.43,438.52,0.5529999999999999,942.047,427.290760710016,259.81
907,907,26/1/2021,10:53:41:776,274.41,31.49,437.32,0.5529999999999999,942.047,427.3444365767624,259.81
908,908,26/1/2021,10:53:41:839,273.51,31.47,437.92,0.5539999999999999,942.047,427.3954749098104,259.81
909,909,26/1/2021,10:53:41:948,274.41,31.41,408.32,0.5539999999999999,942.047,427.44387334006564,259.81
910,910,26/1/2021,10:53:42:58,273.51,31.37,439.42,0.5529999999999999,942.047,427.4896341950888,259.81
911,911,26/1/2021,10:53:42:167,273.91,31.37,404.62,0.5539999999999999,942.047,427.5327562255575,259.81
912,912,26/1/2021,10:53:42:292,273.91,31.41,424.12,0.5529999999999999,942.047,427.5732297273468,259.81
913,913,26/1/2021,10:53:42:386,273.51,31.47,420.52,0.5529999999999999,942.047,427.6110327351673,259.81
914,914,26/1/2021,10:53:42:526,273.91,31.61,419.62,0.5529999999999999,942.047,427.6461303567664,259.81
915,915,26/1/2021,10:53:42:604,273.91,31.45,437.62,0.5529999999999999,942.047,427.6784781168904,259.81
916,916,26/1/2021,10:53:42:714,273.51,31.47,437.92,0.5529999999999999,942.047,427.70802870642257,259.81
917,917,26/1/2021,10:53:42:823,273.51,31.41,434.82,0.5529999999999999,942.047,427.7347412770429,259.81
918,918,26/1/2021,10:53:42:932,273.91,31.47,430.82,0.5529999999999999,942.197,427.7585867343936,259.81
919,919,26/1/2021,10:53:43:42,273.91,31.45,419.32,0.5529999999999999,942.197,427.77954515636185,259.81
920,920,26/1/2021,10:53:43:151,273.91,31.41,421.12,0.552,942.047,427.7975981707543,259.81
921,921,26/1/2021,10:53:43:276,273.91,31.45,439.42,0.552,942.047,427.81272300953276,259.81
922,922,26/1/2021,10:53:43:370,274.91,31.43,418.02,0.552,942.197,427.82489367191897,259.81
923,923,26/1/2021,10:53:43:526,273.91,31.39,438.52,0.552,942.197,427.8340847183198,259.81
924,924,26/1/2021,10:53:43:589,274.41,31.49,437.92,0.552,942.197,427.8402738972315,259.81
925,925,26/1/2021,10:53:43:698,274.41,31.43,434.52,0.552,942.047,427.84344684563735,259.81
926,926,26/1/2021,10:53:43:807,274.41,31.43,431.82,0.552,942.047,427.84360092477135,259.81
927,927,26/1/2021,10:53:43:917,273.91,31.51,429.32,0.5529999999999999,942.047,427.8407437415238,259.81
928,928,26/1/2021,10:53:44:41,274.91,31.45,420.52,0.5529999999999999,942.197,427.83488850006034,259.81
929,929,26/1/2021,10:53:44:135,274.41,31.47,442.42,0.5529999999999999,942.047,427.8260499909697,259.81
930,930,26/1/2021,10:53:44:276,274.91,31.43,421.42,0.5529999999999999,942.197,427.8142447040237,259.81
931,931,26/1/2021,10:53:44:354,274.41,31.41,444.02,0.5529999999999999,942.047,427.7994938930496,259.81
932,932,26/1/2021,10:53:44:463,274.41,31.45,419.92,0.5539999999999999,942.197,427.7818253982196,259.81
933,933,26/1/2021,10:53:44:573,274.41,31.41,440.62,0.5529999999999999,942.197,427.7612734604835,259.81
934,934,26/1/2021,10:53:44:682,273.91,31.37,430.22,0.5529999999999999,942.047,427.73787848372183,259.81
935,935,26/1/2021,10:53:44:791,274.91,31.55,426.62,0.5529999999999999,942.197,427.7116875570483,259.81
936,936,26/1/2021,10:53:44:901,274.41,31.39,442.42,0.5529999999999999,942.197,427.6827542728472,259.81
937,937,26/1/2021,10:53:45:26,274.41,31.39,421.72,0.5529999999999999,942.197,427.6511387663221,259.81
938,938,26/1/2021,10:53:45:119,274.41,31.51,421.42,0.5529999999999999,942.197,427.61690652157137,259.81
939,939,26/1/2021,10:53:45:275,275.41,31.39,437.62,0.5529999999999999,942.197,427.58012373339744,259.81
940,940,26/1/2021,10:53:45:338,275.41,31.41,421.42,0.5529999999999999,942.047,427.5408554506184,259.81
941,941,26/1/2021,10:53:45:447,275.91,31.41,415.92,0.5539999999999999,942.197,427.49916610399185,259.81
942,942,26/1/2021,10:53:45:557,275.41,31.43,422.32,0.5539999999999999,942.197,427.45511500240957,259.81
943,943,26/1/2021,10:53:45:666,275.91,31.35,413.12,0.5539999999999999,942.197,427.4087502361376,259.81
944,944,26/1/2021,10:53:45:791,275.41,31.43,426.02,0.5539999999999999,942.197,427.3601065043241,259.81
945,945,26/1/2021,10:53:45:885,275.41,31.37,423.52,0.5539999999999999,942.197,427.3092065076995,259.81
946,946,26/1/2021,10:53:46:41,275.41,31.41,410.12,0.5539999999999999,942.197,427.2560632516845,259.81
947,947,26/1/2021,10:53:46:104,275.41,31.41,423.22,0.5539999999999999,942.047,427.20067888570543,259.81
948,948,26/1/2021,10:53:46:213,274.91,31.39,423.22,0.5539999999999999,942.197,427.14304241221606,259.81
949,949,26/1/2021,10:53:46:322,275.41,31.41,423.22,0.5539999999999999,942.047,427.08313189609817,259.81
950,950,26/1/2021,10:53:46:432,275.41,31.39,426.02,0.5529999999999999,942.047,427.0209185008321,259.81
951,951,26/1/2021,10:53:46:541,276.91,31.37,422.62,0.5529999999999999,942.047,426.9563685535932,259.81
952,952,26/1/2021,10:53:46:650,275.41,31.37,437.02,0.552,942.047,426.88944530206885,259.81
953,953,26/1/2021,10:53:46:775,276.41,31.43,440.92,0.552,942.047,426.82011395307035,259.81
954,954,26/1/2021,10:53:46:869,275.91,31.39,427.82,0.552,942.047,426.7483491521723,259.81
955,955,26/1/2021,10:53:47:25,275.91,31.35,422.32,0.552,942.047,426.67413694967775,259.81
956,956,26/1/2021,10:53:47:88,277.81,31.47,422.62,0.552,942.047,426.59746826755685,259.81
957,957,26/1/2021,10:53:47:197,275.41,31.43,422.32,0.552,942.047,426.5183313969941,259.81
958,958,26/1/2021,10:53:47:306,275.41,31.43,421.42,0.552,942.047,426.4367087698952,259.81
959,959,26/1/2021,10:53:47:416,275.91,31.39,444.62,0.552,942.047,426.35257835392645,259.81
960,960,26/1/2021,10:53:47:525,275.91,31.41,424.12,0.5529999999999999,942.047,426.26592001122384,259.81
961,961,26/1/2021,10:53:47:635,275.41,31.45,443.12,0.5529999999999999,942.047,426.1767224560782,259.81
962,962,26/1/2021,10:53:47:790,275.91,31.41,440.92,0.5529999999999999,942.047,426.0849874199937,259.81
963,963,26/1/2021,10:53:47:853,276.41,31.35,444.62,0.5529999999999999,942.047,425.9907345196846,259.81
964,964,26/1/2021,10:53:47:963,275.91,31.49,421.42,0.5529999999999999,942.047,425.89400459840914,259.81
965,965,26/1/2021,10:53:48:72,275.91,31.35,446.12,0.5529999999999999,942.047,425.79485649567323,259.81
966,966,26/1/2021,10:53:48:181,275.91,31.45,422.02,0.5529999999999999,942.047,425.69336229018137,259.81
967,967,26/1/2021,10:53:48:290,276.41,31.41,422.02,0.5529999999999999,942.047,425.589603925756,259.81
968,968,26/1/2021,10:53:48:400,276.41,31.45,424.42,0.5529999999999999,942.047,425.4836670726986,259.81
969,969,26/1/2021,10:53:48:525,276.91,31.39,443.42,0.5529999999999999,942.047,425.3756372127176,259.81
970,970,26/1/2021,10:53:48:618,276.41,31.43,423.82,0.5539999999999999,942.047,425.26560421095184,259.81
971,971,26/1/2021,10:53:48:775,276.91,31.41,441.52,0.5529999999999999,942.047,425.1536684216405,259.81
972,972,26/1/2021,10:53:48:837,275.91,31.35,423.82,0.5529999999999999,942.047,425.0399421675662,259.81
973,973,26/1/2021,10:53:48:947,275.91,31.41,427.52,0.5529999999999999,942.047,424.9245479913407,259.81
974,974,26/1/2021,10:53:49:56,275.91,31.39,423.82,0.5529999999999999,942.047,424.8076146797928,259.81
975,975,26/1/2021,10:53:49:165,276.41,31.35,418.02,0.5529999999999999,942.047,424.6892725728682,259.81
976,976,26/1/2021,10:53:49:275,276.41,31.33,428.42,0.5539999999999999,942.047,424.56965015970513,259.81
977,977,26/1/2021,10:53:49:384,276.91,31.37,408.32,0.5539999999999999,942.047,424.4488719522467,259.81
978,978,26/1/2021,10:53:49:524,277.41,31.43,405.22,0.5539999999999999,942.047,424.3270541311953,259.81
979,979,26/1/2021,10:53:49:603,276.91,31.37,423.82,0.5539999999999999,942.047,424.2042973028028,259.81
980,980,26/1/2021,10:53:49:712,276.91,31.32,424.42,0.5539999999999999,942.047,424.0806853980812,259.81
981,981,26/1/2021,10:53:49:821,277.41,31.33,423.22,0.5539999999999999,942.047,423.9562934445927,259.81
982,982,26/1/2021,10:53:49:931,277.81,31.39,446.42,0.5539999999999999,942.047,423.8311965677065,259.81
983,983,26/1/2021,10:53:50:40,276.91,31.39,408.62,0.5539999999999999,942.047,423.7054766784114,259.81
984,984,26/1/2021,10:53:50:150,277.41,31.43,444.02,0.5539999999999999,942.047,423.5792244762572,259.81
985,985,26/1/2021,10:53:50:274,277.81,31.49,430.22,0.5539999999999999,942.047,423.4525389402138,259.81
986,986,26/1/2021,10:53:50:368,277.41,31.43,437.62,0.5539999999999999,942.047,423.32553097720063,259.81
987,987,26/1/2021,10:53:50:524,277.41,31.37,423.82,0.5529999999999999,942.047,423.19832709015816,259.81
988,988,26/1/2021,10:53:50:587,277.41,31.47,423.82,0.5529999999999999,942.047,423.071066679019,259.81
989,989,26/1/2021,10:53:50:696,277.41,31.39,422.62,0.5529999999999999,942.047,422.94389578972863,259.81
990,990,26/1/2021,10:53:50:806,276.41,31.41,426.02,0.5529999999999999,942.047,422.8169626583583,259.81
991,991,26/1/2021,10:53:50:915,277.81,31.47,418.92,0.5529999999999999,942.047,422.6904165333451,259.81
992,992,26/1/2021,10:53:51:24,277.41,31.57,411.92,0.5529999999999999,942.047,422.5644059966567,259.81
993,993,26/1/2021,10:53:51:134,277.41,31.41,423.82,0.5529999999999999,942.047,422.4390747807991,259.81
994,994,26/1/2021,10:53:51:274,276.91,31.45,437.02,0.5529999999999999,942.047,422.3145613734433,259.81
995,995,26/1/2021,10:53:51:352,276.91,31.45,424.72,0.5529999999999999,942.047,422.1910064624057,259.81
996,996,26/1/2021,10:53:51:462,277.41,31.39,411.02,0.5529999999999999,942.047,422.068558499348,259.81
997,997,26/1/2021,10:53:51:571,277.41,31.33,445.22,0.5529999999999999,942.047,421.94737108054017,259.81
998,998,26/1/2021,10:53:51:680,277.41,31.47,424.42,0.5529999999999999,942.047,421.8276029239916,259.81
999,999,26/1/2021,10:53:51:790,278.31,31.45,413.82,0.5529999999999999,942.047,421.70942223773363,259.81
1000,1000,26/1/2021,10:53:51:899,276.91,31.28,408.32,0.5539999999999999,942.047,421.59300221480146,259.81
1001,1001,26/1/2021,10:53:52:24,277.41,31.33,404.92,0.5539999999999999,942.047,421.47850817427576,259.81
1002,1002,26/1/2021,10:53:52:118,277.41,31.45,423.82,0.5539999999999999,942.047,421.36608914941206,259.81
1003,1003,26/1/2021,10:53:52:274,277.41,31.49,407.72,0.5539999999999999,942.047,421.2558786746805,259.81
1004,1004,26/1/2021,10:53:52:337,278.31,31.43,405.52,0.5539999999999999,942.047,421.14799757253763,259.81
1005,1005,26/1/2021,10:53:52:446,277.81,31.45,432.72,0.5529999999999999,941.8969999999999,421.04255355308123,259.81
1006,1006,26/1/2021,10:53:52:556,277.81,31.39,406.12,0.5539999999999999,942.047,420.93964359719047,259.81
1007,1007,26/1/2021,10:53:52:665,277.81,31.51,428.42,0.5529999999999999,941.8969999999999,420.83935923635363,259.81
1008,1008,26/1/2021,10:53:52:774,277.81,31.45,423.52,0.5529999999999999,941.8969999999999,420.7417896652056,259.81
1009,1009,26/1/2021,10:53:52:884,277.81,31.41,405.22,0.5529999999999999,942.047,420.6470234707723,259.81
1010,1010,26/1/2021,10:53:53:24,277.41,31.45,404.02,0.5529999999999999,942.047,420.5551448875434,259.81
1011,1011,26/1/2021,10:53:53:103,277.81,31.45,406.12,0.5529999999999999,942.047,420.46622356736486,259.81
1012,1012,26/1/2021,10:53:53:212,277.81,31.45,407.32,0.5529999999999999,942.047,420.3803075665573,259.81
1013,1013,26/1/2021,10:53:53:321,277.41,31.41,407.02,0.5529999999999999,942.047,420.2974229134445,259.81
1014,1014,26/1/2021,10:53:53:431,277.41,31.39,425.42,0.5529999999999999,942.047,420.2175767235958,259.81
1015,1015,26/1/2021,10:53:53:540,277.81,31.41,408.02,0.5529999999999999,942.047,420.14076311638985,259.81
1016,1016,26/1/2021,10:53:53:649,277.41,31.41,429.32,0.5529999999999999,942.047,420.06696920257446,259.81
1017,1017,26/1/2021,10:53:53:790,277.81,31.37,422.92,0.5529999999999999,942.047,419.9961797068174,259.81
1018,1018,26/1/2021,10:53:53:868,278.31,31.41,433.32,0.5529999999999999,942.047,419.9283828799923,259.81
1019,1019,26/1/2021,10:53:54:28,277.81,31.43,423.22,0.5529999999999999,942.047,419.86357635968454,259.81
1020,1020,26/1/2021,10:53:54:91,278.31,31.41,408.02,0.5529999999999999,942.047,419.80176750885977,259.81
1021,1021,26/1/2021,10:53:54:202,277.81,31.37,407.32,0.5529999999999999,942.047,419.7429653039936,259.81
1022,1022,26/1/2021,10:53:54:311,277.81,31.37,411.02,0.5529999999999999,941.8969999999999,419.68716906322123,259.81
1023,1023,26/1/2021,10:53:54:421,277.81,31.41,414.12,0.5539999999999999,942.047,419.6343631312874,259.81
1024,1024,26/1/2021,10:53:54:530,277.81,31.33,423.52,0.5529999999999999,941.8969999999999,419.5845194202336,259.81
1025,1025,26/1/2021,10:53:54:639,277.81,31.49,416.82,0.5529999999999999,942.047,419.53760349781265,259.81
1026,1026,26/1/2021,10:53:54:780,277.41,31.39,406.72,0.5529999999999999,941.8969999999999,419.4935780261483,259.81
1027,1027,26/1/2021,10:53:54:858,278.31,31.45,412.82,0.5539999999999999,942.047,419.4523996394445,259.81
1028,1028,26/1/2021,10:53:54:967,277.41,31.41,443.72,0.5529999999999999,941.8969999999999,419.4140168659985,259.81
1029,1029,26/1/2021,10:53:55:77,277.41,31.61,409.52,0.5529999999999999,942.047,419.3783776445151,259.81
1030,1030,26/1/2021,10:53:55:186,278.31,31.37,408.92,0.5539999999999999,942.047,419.3454352679221,259.81
1031,1031,26/1/2021,10:53:55:295,277.41,31.39,415.32,0.5539999999999999,942.047,419.31514168235566,259.81
1032,1032,26/1/2021,10:53:55:405,276.91,31.37,418.62,0.5539999999999999,942.047,419.2874399223545,259.81
1033,1033,26/1/2021,10:53:55:530,277.41,31.37,437.62,0.5539999999999999,941.8969999999999,419.26226736882586,259.81
1034,1034,26/1/2021,10:53:55:623,278.31,31.41,405.22,0.5539999999999999,942.047,419.23956414250296,259.81
1035,1035,26/1/2021,10:53:55:795,277.81,31.37,406.72,0.5539999999999999,942.047,419.21927366165113,259.81
1036,1036,26/1/2021,10:53:55:842,277.81,31.47,425.12,0.5539999999999999,942.047,419.20133410759917,259.81
1037,1037,26/1/2021,10:53:55:941,277.81,31.39,425.42,0.5539999999999999,941.8969999999999,419.18567583851495,259.81
1038,1038,26/1/2021,10:53:56:50,277.41,31.45,432.42,0.5539999999999999,942.047,419.1722301271175,259.81
1039,1039,26/1/2021,10:53:56:159,277.81,31.43,425.42,0.5539999999999999,941.8969999999999,419.16093843344186,259.81
1040,1040,26/1/2021,10:53:56:268,277.81,31.47,404.92,0.5539999999999999,942.047,419.15175366282295,259.81
1041,1041,26/1/2021,10:53:56:378,277.41,31.37,424.12,0.5539999999999999,941.8969999999999,419.1446329557074,259.81
1042,1042,26/1/2021,10:53:56:518,278.31,31.43,425.12,0.5539999999999999,941.8969999999999,419.1395314473626,259.81
1043,1043,26/1/2021,10:53:56:597,277.81,31.33,425.42,0.5539999999999999,941.8969999999999,419.13640516014397,259.81
1044,1044,26/1/2021,10:53:56:706,277.41,31.43,425.42,0.5539999999999999,942.047,419.13521701036535,259.81
1045,1045,26/1/2021,10:53:56:815,277.81,31.37,409.22,0.5529999999999999,941.8969999999999,419.13593764442726,259.81
1046,1046,26/1/2021,10:53:56:925,277.41,31.43,412.52,0.5529999999999999,941.8969999999999,419.138539838302,259.81
1047,1047,26/1/2021,10:53:57:34,277.81,31.41,406.72,0.5529999999999999,942.047,419.1429900410054,259.81
1048,1048,26/1/2021,10:53:57:143,277.81,31.41,424.72,0.5529999999999999,941.8969999999999,419.1492436280729,259.81
1049,1049,26/1/2021,10:53:57:269,277.41,31.51,429.92,0.5529999999999999,941.8969999999999,419.15724861715864,259.81
1050,1050,26/1/2021,10:53:57:363,277.41,31.49,424.12,0.5529999999999999,941.8969999999999,419.16695539893334,259.81
1051,1051,26/1/2021,10:53:57:550,276.41,31.45,436.62,0.552,941.8969999999999,419.1783249159535,259.81
1052,1052,26/1/2021,10:53:57:581,276.91,31.39,424.42,0.5529999999999999,942.047,419.19133259704887,259.81
1053,1053,26/1/2021,10:53:57:691,276.91,31.45,410.12,0.5529999999999999,942.047,419.20596776386094,259.81
1054,1054,26/1/2021,10:53:57:800,276.91,31.45,403.72,0.5529999999999999,942.047,419.2222248628579,259.81
1055,1055,26/1/2021,10:53:57:909,276.91,31.43,416.22,0.5529999999999999,942.047,419.2400906702759,259.81
1056,1056,26/1/2021,10:53:58:19,277.41,31.86,421.12,0.5529999999999999,942.047,419.25953926985824,259.81
1057,1057,26/1/2021,10:53:58:128,276.91,31.41,423.52,0.5529999999999999,942.047,419.28053742035866,259.81
1058,1058,26/1/2021,10:53:58:284,276.91,31.45,425.12,0.5529999999999999,942.047,419.30305248091287,259.81
1059,1059,26/1/2021,10:53:58:347,276.91,31.37,438.82,0.5529999999999999,941.8969999999999,419.3270586713202,259.81
1060,1060,26/1/2021,10:53:58:457,277.41,31.39,420.52,0.5539999999999999,942.047,419.35254276317664,259.81
